807,Casa Lausus,https://bookinxisto.com/en/account/order-view?id=807&auth=M3zAkGehdgHLnvKPuaXAZqJdxlrhpS5B,cancelado,2,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=5'}
820,Casa da Laranjeira - Aldeia de Camelo,https://bookinxisto.com/en/account/order-view?id=820&auth=3WqN3qeCBFhGjFPZULvi0VJIhNjeAwkm,cancelado,1,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=4&LodgeSearch%5Bdate_start%5D=2018-09-22&LodgeSearch%5Bdate_end%5D=2018-09-23&LodgeSearch%5Bnum_adults%5D=2'}
834,Casa da Fonte – Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=834&auth=8cLtteKoPENQbckAUgVpeRnrEsRiSilp,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=92&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=4'}
838,Lameirinhos Casa De Campo,https://bookinxisto.com/en/account/order-view?id=838&auth=iazn0gJJqB4bunfa0wg1V-FvhenCvyR_,cancelado,2,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=99&LodgeSearch%5Bdate_start%5D=2018-10-08&LodgeSearch%5Bdate_end%5D=2018-10-10&LodgeSearch%5Bnum_adults%5D=4'}
856,Sotam Country House,https://bookinxisto.com/en/account/order-view?id=856&auth=kPO8scUp-nQs50GUlm3MjeB99L6_7hcm,cancelado,1,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=58&LodgeSearch%5Bdate_start%5D=2018-10-06&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=2'}
261,Casas do Rio,https://bookinxisto.com/es/account/order-view?id=261&auth=YE8_C2Migulh-DUsCbvcvhw6s0S-2q3d,ok,2,Pago Completo,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-05-04&LodgeSearch%5Bdate_end%5D=2018-05-06&LodgeSearch%5Bnum_adults%5D=2'}
333,Hotel Parque Serra da Lousã,https://bookinxisto.com/es/account/order-view?id=333&auth=mpEbbWtLICi-BXCB5r2DgCjR3T18elOv,ok,3,Pago Completo,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'}
333,Hotel Parque Serra da Lousã,https://bookinxisto.com/es/account/order-view?id=333&auth=mpEbbWtLICi-BXCB5r2DgCjR3T18elOv,ok,3,Pago Completo,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'}
343,Casa de Janeiro,https://bookinxisto.com/es/account/order-view?id=343&auth=xn0ZyvnQjftnsbNIQD7IWjnOoVk8wxFH,cancelado,1,Cancelado,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=54&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'}
617,Casa do Caniço - Vilar dos Condes,https://bookinxisto.com/es/account/order-view?id=617&auth=cJim8UBSZM3NhxC_WkqfZRUpawlQFWni,cancelado,7,Cancelado,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=65&LodgeSearch%5Bdate_start%5D=2018-08-12&LodgeSearch%5Bdate_end%5D=2018-08-19&LodgeSearch%5Bnum_adults%5D=4'}
628,Casa da Cancela - Aldeia Oliveiras,https://bookinxisto.com/es/account/order-view?id=628&auth=7Y9yVKGPwqjlVY7eEGYBP9EIjLa_2Nrb,ok,5,Pago Completo,{'https://bookinxisto.com/es/lodge-catalog/lodge?id=6&LodgeSearch%5Bdate_start%5D=2018-08-26&LodgeSearch%5Bdate_end%5D=2018-08-31&LodgeSearch%5Bnum_adults%5D=4'}
217,Casa Poente - Casal Frias,https://bookinxisto.com/fr/account/order-view?id=217&auth=ku8lxxGpuRisSfOfrEVDyezAupQe6FuQ,1,Paiement complet,{'https://bookinxisto.com/fr/lodge-catalog/lodge?id=53&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'}
268,Sete Quintas,https://bookinxisto.com/fr/account/order-view?id=268&auth=p5oWg6BKDhpIBiKoJTxC1KmOO_DoIVtB,3,Paiement complet,{'https://bookinxisto.com/fr/lodge-catalog/lodge?id=51&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'}
425,Casas da Encosta,https://bookinxisto.com/fr/account/order-view?id=425&auth=8OMemu09t0MMb0PjPTTFNDS5GhPcY4-F,3,Paiement complet,{'https://bookinxisto.com/fr/lodge-catalog/lodge?id=34&LodgeSearch%5Bdate_start%5D=2018-04-16&LodgeSearch%5Bdate_end%5D=2018-04-19&LodgeSearch%5Bnum_adults%5D=4'}
648,Casa da Árvore - Cerdeira - Home for Creativity,https://bookinxisto.com/fr/account/order-view?id=648&auth=u1dycIOj2P-b_saXTvIQGPOqG_0yVvUQ,cancelado,3,Annulé,{'https://bookinxisto.com/fr/lodge-catalog/lodge?id=19&LodgeSearch%5Bdate_start%5D=2018-09-03&LodgeSearch%5Bdate_end%5D=2018-09-06&LodgeSearch%5Bnum_adults%5D=2'}
